SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
0,77,0,0.054278,0,0,8916,0
0,72,0,94,0,0,,0
0,70,0,0.452562,0,0,1970,0
0,58,0,58,0,0,,
1,58,0,0.13555,0,0,2736,0
0,37,0,355,0,0,,0
0,28,1,0.200782,0,0,2300,1
1,54,1,1.26355,0,0,9261,0
1,54,3,1718,9,7,,0
1,55,1,1.3902,0,0,2244,1
0,59,0,0.344219,0,0,3000,0
0,33,0,0.200725,0,0,8000,2
1,63,0,0.739339,0,0,5416,0
0,54,0,0.491821,0,0,6540,2
0,39,0,0.407236,0,0,11000,3
0,56,0,0.16417,0,0,10080,1
0,57,0,0.614684,0,0,8675,0
1,34,1,0.241611,3,1,4916,0
1,42,0,0,0,2,4000,2
0,41,0,0.672634,0,0,4300,3
0,30,0,0.691235,0,0,4300,1
1,48,1,1.687516,0,1,3900,3
0,54,0,0.14426,0,0,10896,3
0,77,0,0.005332,0,0,6000,0
1,47,5,0.487992,0,1,3122,3
0,41,0,0.091144,5,0,4256,2
1,70,0,2,1,0,,
0,58,4,1.195652,0,0,2253,0
1,57,1,133,1,0,,0
1,57,5,0.71487,7,1,12951,2
0,45,0,27,0,0,,0
0,66,0,0.684864,0,0,2820,0
1,41,0,0.303195,0,0,4600,1
0,51,0,0.310302,0,0,7250,2
0,54,0,0.274545,0,0,3900,1
0,74,1,4,0,0,,
0,41,0,0,0,0,,0
0,59,0,1743,0,0,,0
0,63,0,0.367139,0,0,2750,0
1,52,0,0.584523,0,0,6305,0
0,46,0,1994,0,0,,0
0,68,0,0.113146,0,0,22333,0
0,66,0,0.127245,0,0,3952,0
1,43,0,0.539717,0,1,8333,1
1,57,1,0.125969,0,0,4000,5
0,51,0,2627,0,0,,0
1,28,0,0.406601,0,0,3029,0
0,48,0,5483,0,0,0,0
0,28,0,0.580916,0,0,1309,0
0,63,0,0.229714,0,0,4300,0
0,72,0,0.14716,0,0,4083,2
0,54,0,0.093039,0,0,10500,0
0,63,0,0.662905,0,0,3455,0
1,53,1,0.193602,2,0,4813,1
0,35,0,0.869255,0,0,5330,0
0,66,0,1866,0,0,0,0
0,35,2,0.16705,0,0,5650,1
0,47,0,3243,0,0,,0
0,56,0,0.206717,0,0,4614,0
0,54,0,857,0,0,,0
0,52,0,0.152402,0,0,2289,0
1,45,0,2461,1,0,,0
1,44,0,0.967537,0,2,1416,2
0,54,0,0.378802,0,0,12000,1
1,33,1,0.948347,3,5,4626,0
0,51,0,0.22294,0,0,5108,4
1,50,0,0.409026,0,0,3500,4
1,42,0,0.016559,1,0,8333,4
0,34,0,0.253082,0,0,1540,2
0,76,0,0,0,0,2000,0
0,51,0,0.258288,0,0,11099,2
1,34,0,177,0,0,,0
0,62,0,4143,0,0,,0
0,47,0,0.242725,0,0,7250,2
1,53,0,1.493728,0,0,5500,0
1,28,0,0.2876,0,0,4015,0
1,36,3,146,1,0,,0
1,37,2,598,0,0,,1
0,49,1,0.314114,0,0,6000,3
0,84,1,0.009471,0,0,3272,0
1,28,0,0.41359,0,0,20500,1
0,46,0,0.247944,0,0,4254,0
0,53,0,3648,0,0,,0
0,41,0,3318,0,0,,1
0,66,0,0.620952,0,0,4600,0
1,59,3,0.775678,5,2,11166,0
1,41,0,5655,0,0,,1
0,56,0,0.589235,0,0,6000,1
1,67,1,0.371314,0,0,2000,0
0,69,0,0.327074,0,0,3833,1
0,64,0,0.749305,0,0,6118,0
0,47,0,0.314773,0,0,5800,2
1,40,0,0.123688,0,0,10000,0
1,34,1,0.591411,1,1,3166,2
0,68,0,0.204265,0,0,3000,0
0,38,0,1.129948,0,0,2500,2
0,52,0,0.566371,0,0,9800,3
0,26,0,0.193903,3,1,2000,0
0,44,0,0.25844,0,0,8500,0
0,42,0,0.294895,0,0,6130,3
0,66,0,0.246588,0,0,17583,1
1,43,1,2887,0,0,,0
0,78,0,0.221823,0,0,1667,0
0,62,3,0.192545,0,0,3084,0
0,28,0,0.058439,2,0,2600,2
0,38,0,0.41717,0,0,2480,1
1,25,98,0,98,98,,0
0,35,0,0.678534,0,0,2892,2
0,49,0,2304,0,0,,0
1,56,0,1.522064,0,0,1336,0
0,39,0,0.401813,0,0,7500,0
0,29,0,0.077292,0,0,10000,0
1,33,1,0.208226,0,0,3500,4
0,40,0,0.735695,0,0,2935,1
0,41,0,0.730283,0,0,6250,0
0,61,0,0.463775,0,0,4333,0
0,53,0,0.322048,0,0,14000,2
0,68,0,0.376015,0,0,1600,0
1,40,6,0.659426,1,2,7733,2
0,38,0,0,0,0,5600,2
0,48,1,0.240532,0,0,5333,0
0,67,0,0.085983,0,0,5000,0
0,72,0,0.028486,0,0,2000,0
0,26,0,0.106541,0,0,3500,1
1,68,0,0.495975,0,0,1614,0
0,75,0,0.00933,0,0,3000,0
1,24,98,0,98,98,,0
0,46,0,0.310552,0,0,7827,3
1,27,0,18,1,0,,0
0,49,2,0.214197,0,2,9705,4
0,68,0,1037,0,0,,0
0,30,0,0.896349,0,0,3916,3
1,50,0,0.134455,0,0,8500,0
1,48,0,0.198374,0,0,7500,1
1,61,4,0.337797,1,0,5600,0
1,42,0,1804,1,1,,0
0,64,0,0.228626,0,0,6783,1
0,37,0,0.421435,0,0,1100,2
1,62,0,0.171957,0,0,4000,0
0,62,0,0.755074,0,0,4335,0
0,56,0,0.667111,0,0,5250,0
0,52,0,0.194384,0,0,8724,0
0,66,0,121,0,0,,0
0,58,0,0.714205,0,0,8869,2
1,64,0,0.778148,0,0,4200,1
0,39,0,0,0,0,4174,0
0,60,0,0.001212,0,0,3299,0
0,63,1,0.408243,0,1,6380,0
0,60,0,0.220942,0,0,3819,0
0,42,0,0.306321,0,0,1850,2
0,40,0,0.014925,0,0,200,2
1,34,1,984,1,3,,2
1,52,0,0.329283,1,0,3209,2
0,53,0,0.368358,0,0,5833,0
1,65,98,0.012215,98,98,1800,0
1,68,0,0.183967,3,0,5500,0
0,59,0,1.040107,0,0,5210,0
0,46,0,0.498826,0,0,11500,3
0,59,0,0.269033,0,0,12083,0
0,47,0,0.132889,0,0,2550,0
0,62,0,949,0,0,,
0,31,0,0.235159,0,0,4800,2
0,46,1,0.370802,0,0,12000,3
1,38,1,0.346777,0,0,2900,3
1,43,0,0.127344,0,1,20000,0
1,44,1,0.104742,2,1,5250,0
1,58,0,80,2,0,,0
0,69,0,1287,0,0,,0
1,50,0,0.191391,1,1,1300,2
0,46,0,0.225605,0,0,6568,2
1,42,2,1.682057,7,1,1710,3
1,51,98,0,98,98,800,0
0,48,0,0.473305,0,0,5000,0
1,34,0,0.647028,0,0,1900,0
1,49,3,0.952642,6,2,4750,2
1,28,1,556,0,0,,0
0,41,0,0.407917,0,0,4218,0
0,55,1,0.56932,0,0,4132,0
1,40,2,0.34428,0,0,11083,2
0,63,0,2578,0,0,,0
0,52,0,0.249821,0,0,5583,1
0,52,0,1.231449,0,0,2600,0
0,48,0,0.109189,0,0,2600,0
0,58,0,0.554013,0,0,3313,0
0,34,0,0.587365,0,0,2500,0
0,77,0,0,0,0,,0
1,30,0,0.00564,0,1,7800,1
1,57,9,1.012706,0,0,1573,1
0,48,0,983,0,0,,0
0,56,1,0.739066,0,0,4755,0
1,44,0,0.466583,3,0,1600,1
0,50,0,0.001926,0,0,5192,0
0,55,1,0.017403,0,0,3619,0
0,77,0,1161,0,0,,1
0,59,0,0.004615,0,0,9750,0
1,44,0,0.638909,0,0,7000,1
1,31,0,0.152089,0,0,2800,2
0,36,1,0.156091,2,0,3939,1
0,47,0,7638,0,0,,2
0,48,0,0.460908,0,0,9400,1
0,43,0,0.328208,0,0,2080,0
0,62,0,5376,0,0,,0
1,52,0,535,0,0,,0
1,41,2,0.145356,0,0,2400,3
0,42,0,2122,0,0,,0
0,57,0,0.14197,0,0,21250,2
1,42,1,0.380872,0,0,7067,1
1,45,1,0.215389,0,0,20000,0
0,72,0,0.004998,0,0,3000,0
0,41,0,0.000444,0,0,4500,1
1,57,3,14969,1,2,0,3
0,27,0,0.152591,0,0,3125,3
0,72,0,0.131374,0,0,5000,1
0,52,0,0.146263,0,0,5578,1
0,55,0,1557,0,0,,1
0,68,0,0.016997,0,0,5000,0
1,25,0,292,2,1,,0
0,53,0,0.299078,0,0,9000,2
0,69,0,0.188934,0,0,10500,0
0,72,0,0.069018,0,0,3259,0
0,67,0,0.011354,0,0,5900,0
0,58,0,0.193472,0,0,4625,0
1,52,4,0.923659,1,1,3300,2
0,25,0,0.151881,0,0,3640,0
1,40,1,0.211965,0,0,6000,0
1,81,0,636,0,0,,0
0,55,0,0,0,0,,4
1,64,0,1.00232,0,0,12066,0
1,34,4,0.02502,1,0,3756,1
0,44,0,0.715129,0,0,2200,0
1,31,0,26,7,0,,0
0,48,2,2896,0,0,,1
0,36,0,0.48433,0,0,5200,1
1,58,0,0.023354,0,0,2140,0
1,31,4,0.854458,1,0,2500,2
1,26,1,0.130623,0,2,3000,2
0,86,0,0.014998,0,0,7000,0
1,56,0,0.080031,1,1,5147,0
1,34,1,0.13946,0,0,4330,0
1,53,3,1346,0,0,,0
0,87,0,0.0024,0,0,2916,0
0,63,0,0.012029,1,0,4488,0
0,86,0,8,0,0,,0
0,29,0,0.125519,0,0,4333,0
0,49,0,0.420848,0,0,5400,2
0,26,0,0.107557,0,1,2500,0
0,53,1,0.105787,0,0,5822,1
0,63,0,0.77469,0,0,5396,0
1,38,0,0.084112,0,0,4600,0
1,41,0,0.38456,0,0,8276,3
0,65,0,0.337016,0,0,10500,0
0,50,0,0.175364,0,0,42083,2
0,54,0,3637,0,0,,1
0,43,0,2590,0,0,,0
0,42,0,0.012107,0,0,825,0
0,65,0,0.304119,0,0,1140,1
0,33,0,241,0,0,,0
1,59,98,0,98,98,2180,0
1,27,0,0.265306,0,0,2400,0
0,46,0,883,0,0,,
0,63,0,595,0,0,,0
1,41,2,0.68565,0,0,3985,2
0,59,0,2244,0,0,0,0
1,61,1,0.411303,1,2,3945,0
1,49,5,0.943098,1,1,4990,3
1,43,1,0.075413,0,0,7332,0
1,52,2,0.550931,0,1,8000,0
0,36,0,0.170745,0,0,7273,2
0,67,0,0.529256,0,0,6801,3
0,34,0,0.433184,0,0,13873,5
1,35,0,0.098361,5,0,2500,2
0,65,1,1.341915,0,0,4000,0
1,46,0,0.60069,0,0,4056,2
1,46,2,0.119018,1,0,10300,2
1,37,0,0.436531,2,1,2709,1
0,42,0,0.029384,0,0,4253,3
1,61,1,0.373851,0,0,7288,0
0,73,0,0.100838,0,0,13000,1
0,24,0,0,0,0,820,0
1,79,1,0.041698,0,0,6666,1
0,54,0,0.310672,0,0,4000,2
0,53,0,829,2,0,,0
0,45,0,0.163449,0,0,13000,2
0,68,3,0.524299,0,1,9053,0
0,36,0,0.123983,0,0,2580,2
0,57,1,1,0,0,2163,0
0,59,1,0.445216,0,0,9500,0
0,49,0,1.413549,0,0,5800,4
0,71,0,0.466186,0,0,7629,0
0,33,0,21,0,0,,0
0,53,0,0.397825,0,0,8000,1
1,25,0,990,0,0,,0
0,30,0,0.103311,0,0,2264,1
0,47,0,0.392313,0,0,10822,3
1,33,0,0.390732,0,0,8350,1
0,58,0,0.175565,0,0,5000,0
1,45,0,0.554904,0,0,5800,0
0,50,0,1.214732,0,0,800,0
0,59,1,0.15189,0,0,16083,1
0,27,1,0.207698,0,0,4000,3
1,48,1,0.096651,2,0,6000,3
1,39,2,0.525253,0,1,3167,0
1,35,1,0.186027,0,0,4751,0
0,56,0,0.389903,0,0,4000,2
0,62,0,0.191627,0,0,4800,0
1,29,0,0.101254,0,1,5500,3
0,59,0,0.272659,0,0,9300,1
0,41,0,0.566059,0,0,8166,3
0,52,0,3396,0,0,,3
0,39,0,0.264184,0,0,4000,2
0,90,0,1,0,0,,
0,40,0,0.182401,0,0,12000,1
1,38,0,0.251992,0,0,6400,4
0,88,0,0.003332,0,0,2400,0
0,56,0,7193,1,0,,0
1,60,2,401,1,0,,
1,43,1,0.02646,0,1,9334,0
0,38,0,0.532698,0,0,2201,0
0,80,0,0.004333,0,0,6000,1
0,32,3,0.907618,1,2,5000,2
0,70,0,1633,0,0,,0
0,27,0,0.174614,0,0,5955,2
1,34,1,0.136099,1,0,4988,2
0,27,0,0.751634,1,0,764,0
0,41,0,0.07015,0,0,5416,2
0,50,0,0.025265,0,0,16900,0
1,33,0,0.790949,3,0,2496,0
1,40,0,157,0,0,,0
0,54,0,0.382616,0,0,7500,0
1,26,0,0.353943,1,1,2700,1
0,63,0,0.603817,0,0,8750,1
0,46,0,0.424181,0,0,4912,0
1,48,0,0.751642,0,0,5177,0
1,49,1,1.102436,0,0,1600,3
0,56,0,0.064526,0,0,6229,1
1,44,1,548,3,0,,0
0,52,1,0.509705,0,0,8500,1
0,45,0,0.24098,0,0,11058,2
0,51,0,0,0,0,,
0,56,0,3235,0,0,,0
0,35,0,0.377276,0,0,2525,1
1,40,0,0.103158,5,0,5224,1
0,69,1,0.828369,0,0,4666,0
1,56,2,0.322056,0,0,12000,0
1,36,1,0.242413,0,0,2800,2
0,39,0,0.401949,0,0,5950,0
1,36,0,0.363159,0,0,3620,2
1,45,1,0.15342,4,6,7397,1
0,64,0,0.145585,0,0,10000,0
0,60,0,0.249875,0,0,2000,0
0,36,0,0.422933,0,0,5345,3
0,61,0,0.73687,0,0,3750,1
0,69,0,0.085948,0,0,11250,1
0,73,0,0.793606,0,0,12887,0
0,41,0,0.438569,0,0,3800,1
0,46,0,0.465152,0,0,3916,0
0,56,0,0.774648,0,0,2200,1
0,74,0,2146,0,0,,0
0,40,0,0.622638,0,0,6033,2
0,41,0,0.223593,0,0,9400,1
0,86,1,0.265716,0,0,3785,0
0,48,0,0.204464,0,0,42833,0
1,54,1,0.226431,0,0,5833,1
0,61,0,0.161855,0,0,8000,1
1,39,1,493,2,0,,1
0,42,0,0.320455,0,0,2458,0
0,50,0,0.557349,0,0,7000,0
1,67,0,0.675243,0,0,7500,0
1,25,0,562,1,1,,
1,79,3,0.657151,0,0,20667,0
1,43,0,0.108018,3,1,3915,0
0,35,0,62,0,0,0,0
0,29,0,0.47783,0,0,3833,0
0,49,0,0.335833,0,0,6666,2
1,65,0,0,0,0,11558,0
1,53,0,0.344196,0,0,7916,2
1,48,0,0.438125,2,0,4500,1
0,57,0,0.137548,1,0,4950,2
0,71,0,27,0,0,,0
0,68,0,0.229466,0,0,5429,0
1,58,0,0.031522,0,0,2759,0
0,27,0,0,1,0,4604,1
0,77,0,0.214703,0,0,12500,0
0,70,0,1,0,0,,0
0,29,0,10,0,0,0,0
1,40,5,663,1,1,,0
0,89,0,0.012199,0,0,10000,0
1,64,0,0.007597,0,0,2500,0
1,33,0,0,5,0,2912,0
0,36,0,35,0,0,,0
0,36,0,0.182604,0,0,5667,0
0,23,0,0.007686,0,0,1300,0
0,30,0,0.902832,0,0,1800,0
1,33,1,0.371857,0,0,2266,0
0,31,0,0.153772,0,0,2080,0
1,45,0,0.161627,2,0,8333,2
0,74,0,1.103021,0,0,4600,0
0,67,0,0.00526,0,0,1900,0
0,50,0,0.2506,0,0,3750,0
0,82,0,0.009197,0,0,3261,0
1,50,0,0.187762,0,0,5000,1
0,65,1,0.780858,0,0,3750,0
1,46,0,1.349174,0,0,4965,2
1,52,1,0.533241,2,1,2165,1
1,58,0,0.355266,0,0,4756,2
1,36,0,0.464959,0,1,2653,1
0,41,0,0.160013,0,0,2980,2
0,55,0,0.134059,0,0,3214,0
0,57,0,276,0,0,,0
0,56,0,0.617481,0,0,6200,1
0,45,0,0.302718,0,0,3200,2
0,51,0,0.556389,0,0,3200,1
0,36,3,3539,2,1,,1
1,63,0,0.691319,0,0,6300,1
0,61,0,57,0,0,,0
0,67,0,1555,0,0,,0
0,35,0,1527,0,0,,0
0,76,0,0.255441,0,0,7488,0
0,33,0,0.073693,0,0,10000,0
0,53,0,0.084143,0,0,5145,0
1,79,0,0.005168,1,0,10834,0
0,43,1,0.573606,0,0,6167,2
0,53,0,0.153368,0,0,4824,0
0,51,0,2444,0,0,,0
1,80,0,1.715939,0,0,1900,1
0,35,0,0.182007,0,0,2400,0
0,53,0,0.021698,0,0,10000,1
1,35,1,0.107934,1,0,3881,1
1,49,0,0,1,0,3937,2
0,62,0,1.696655,0,0,2600,0
1,54,0,0.37842,0,0,10416,2
0,53,0,0.351153,0,0,17564,0
0,68,0,1490,0,0,,0
0,45,0,0.341184,0,0,9000,3
0,46,0,0.425439,0,0,5290,4
0,78,0,2503,0,0,,0
0,31,0,0.921532,0,0,2140,0
0,54,0,1314,0,0,,1
0,58,0,0.246922,0,0,16000,0
1,64,1,0.546892,0,0,1833,0
0,39,0,0.570511,0,0,3424,3
0,40,0,378,0,0,,1
0,37,0,0.181385,0,0,2728,0
0,48,0,0.690368,0,0,9000,2
0,45,0,0.514254,0,0,6243,0
0,79,0,0.001071,0,0,4666,1
1,39,0,0.24642,1,1,7750,2
0,62,0,66,0,0,,
0,43,0,0.350123,0,0,5300,1
0,61,0,2058,0,0,,0
1,46,0,0.49457,0,0,5800,2
0,71,0,1469,0,0,,0
0,53,0,0.287625,0,0,7328,0
0,79,0,4,0,0,,0
0,61,0,2448,0,0,,0
0,49,0,3412,0,0,,0
1,52,1,0.551741,1,0,6000,0
0,53,0,0.310742,0,0,14075,1
1,63,0,0.539054,0,0,4800,0
0,44,2,0.177403,0,0,17541,0
0,45,0,0.878512,0,0,10000,2
0,62,0,0.271797,0,0,6250,0
0,47,0,0.395887,0,0,8946,2
0,35,0,0.691816,0,0,3750,0
0,46,0,0.3,0,0,8019,1
1,38,2,0.704863,0,0,1500,3
0,48,0,5143,0,0,,0
1,73,1,0.671875,0,1,1727,0
0,43,0,0.898504,0,0,6216,2
0,76,0,237,0,0,,0
0,38,0,2822,0,0,0,4
0,48,1,0.389854,0,0,9500,1
0,77,0,208,0,0,,0
0,59,0,0,0,0,,0
0,77,0,0.083783,0,0,5000,1
1,33,3,0.118051,0,0,4658,2
0,74,0,21,0,0,,0
0,31,1,583,0,0,,0
0,65,0,0.404926,0,0,2029,1
0,66,0,1079.5,0,0,1,0
0,76,0,48,0,0,,0
0,69,0,0.229207,0,0,9750,0
1,43,4,0.695603,1,4,14076,1
0,41,0,0.965975,0,0,3614,0
1,59,1,0.085413,0,0,2083,0
0,33,0,0.421162,0,0,10083,2
0,63,0,0.361857,0,0,13333,0
0,47,1,0.87956,0,0,2000,0
0,63,0,0.75986,0,0,5704,0
0,48,0,1.111358,0,0,3600,0
0,49,0,4,0,0,,0
1,51,2,0.533717,0,0,8333,3
1,26,4,0.107894,0,6,2900,0
0,47,0,0.560087,0,0,3211,2
1,49,0,0.79003,0,0,3309,2
0,41,0,2008,0,0,,
1,35,0,101,1,0,,3
1,28,3,0.805543,2,0,2200,1
1,30,0,0.050886,1,0,2200,0
1,27,1,0.124948,0,0,2400,1
0,35,0,0.207273,0,0,1924,1
0,51,1,0.619483,0,0,7000,1
0,78,0,0.202874,0,0,10227,0
1,49,2,0.044829,5,0,9881,0
0,63,1,0.489927,0,0,6700,0
1,46,1,0.358429,0,0,7052,2
0,38,0,1206,0,0,,
0,51,0,0.412198,0,0,8000,2
0,50,0,0.589717,0,0,3928,0
1,30,98,0,98,98,2200,0
0,50,1,0.229824,0,0,7000,3
0,62,0,612,0,0,,
0,58,0,0.106942,0,0,10500,0
0,63,0,0.497995,0,0,2742,0
0,52,0,936,0,0,,0
0,48,0,0.20558,0,0,16416,2
0,50,0,0.78813,0,0,6267,1
1,37,6,0.074714,1,0,12500,1
0,43,0,1774,0,0,,0
1,32,0,0.003745,2,0,3203,1
0,35,0,0.483919,0,0,6000,0
0,56,0,0.24769,0,0,7250,0
1,38,0,0.008509,0,0,5405,0
0,44,0,1431,0,0,,3
0,39,0,0.261178,0,0,1833,0
0,40,1,0.618069,0,0,3065,0
1,49,0,1.424132,0,1,1640,2
1,36,0,0.347178,0,0,8787,2
0,54,0,0.241436,0,0,16989,1
0,49,0,0.627249,0,0,3500,3
0,58,0,0,0,0,2500,0
1,26,0,0.205897,3,0,2000,0
0,32,0,71,0,0,,0
0,59,0,0.268472,0,0,5575,2
0,59,0,0.434367,0,0,7000,0
0,34,0,0.053684,0,0,4600,0
0,27,0,0.307216,0,0,1454,1
0,45,0,0.280843,0,0,5600,2
0,63,0,0.852215,0,0,7334,0
1,41,0,0.46884,0,0,7300,3
0,87,0,0.107071,0,0,5500,0
0,56,0,0.088546,0,0,3500,3
0,76,0,0.16075,0,0,6083,0
0,47,0,0.380809,0,0,4303,0
0,62,0,0.101309,0,0,4658,1
1,38,0,0.618575,0,0,7859,3
0,67,0,0.456913,0,0,30333,0
0,36,0,0.591225,0,0,3600,3
1,42,3,0.322568,1,0,2600,1
0,60,0,949,0,0,,0
1,25,0,102,0,0,,0
0,38,0,3.36741,0,0,1300,2
0,65,0,0.243037,0,0,4200,0
0,41,0,0.317614,0,0,6000,1
1,42,0,0.295541,0,0,5000,3
0,66,0,0.135696,0,0,6123,0
0,49,0,0.209821,0,0,7086,1
0,44,0,0.749883,0,0,6416,0
0,55,0,0.12286,0,0,6600,0
1,56,5,7160,0,0,,0
1,32,0,439,0,0,,3
1,31,0,503,7,7,,0
1,47,2,5497,0,0,0,2
1,28,98,0.033708,98,98,1245,0
0,62,0,0.005232,0,0,14333,1
0,47,0,0.191261,0,0,5400,0
0,55,0,0.279194,0,0,9530,0
1,50,0,1.638525,1,0,4500,1
0,31,0,0.205775,2,0,2458,0
0,42,1,0.591029,0,0,14000,3
0,67,0,0.19297,0,0,1450,1
1,41,0,0.495293,5,1,5416,3
0,55,0,0.314337,0,0,5000,1
0,52,1,0.435014,0,0,4700,1
0,43,1,0.379112,0,0,50000,3
0,43,0,0.195567,0,0,2300,0
1,52,0,4130,0,0,,0
0,72,0,0.123875,0,0,3333,0
0,49,0,0.870852,0,0,2500,1
1,45,1,0.416738,0,2,3500,1
0,62,0,3058,0,0,,0
0,68,0,0.811835,0,0,3666,0
0,65,0,0.184731,0,0,4400,2
0,44,0,0.407332,0,0,5400,3
1,26,2,0.418905,0,0,1935,2
1,52,0,0.346331,2,0,4333,1
1,48,0,0.782013,0,0,4380,0
0,64,0,0.701961,0,0,6119,0
0,34,0,0.234589,0,0,1751,1
0,55,0,0.078118,0,0,11200,1
0,47,0,0.301603,1,0,7048,0
0,72,0,0.266279,0,0,14803,0
1,51,0,0.145141,0,0,4815,0
0,48,0,0.610504,0,0,3750,1
0,36,0,0.05037,0,2,7166,1
0,32,0,0.185846,0,0,14285,1
0,57,0,0.203118,0,0,11800,1
1,49,0,1550,1,0,,0
0,48,0,0.548506,0,0,1906,3
0,57,0,0.274328,0,0,16585,1
0,49,0,0.448065,0,0,5400,2
0,48,0,0.003259,0,0,1840,0
1,30,3,0.200934,0,2,4926,3
0,67,0,0.007116,0,0,2669,0
1,46,0,0.375609,0,0,13143,2
0,45,0,1.120879,0,0,181,2
0,33,0,0.012766,0,0,30000,0
0,58,0,717,0,0,,0
0,24,0,0.05994,0,0,1000,0
0,54,0,0.245379,0,0,7844,3
1,43,0,0.275098,0,0,2300,2
1,27,0,0.138142,1,0,5240,0
1,33,0,0.379891,0,0,3500,5
0,27,0,0.205974,0,0,3514,1
1,51,2,1434,0,0,,0
1,43,0,107,0,1,,0
0,43,0,0.278477,0,0,3414,1
0,67,0,0,0,0,,0
0,64,0,0.477871,0,1,6800,0
0,29,0,0.000522,0,0,1916,0
1,62,2,3489,0,1,,0
0,47,0,0.359434,0,0,2400,4
0,31,1,0.677183,0,0,4500,1
0,35,1,0.238017,0,1,12725,1
0,43,0,0.497491,0,0,6375,0
0,79,0,0,0,0,,0
1,59,0,0.292489,0,0,3900,0
0,62,0,0.165714,0,0,5249,0
0,50,0,0.413242,0,0,4500,1
1,42,2,0.325332,1,1,7831,3
1,23,1,19,0,0,,0
0,39,1,1.03275,0,0,3083,2
1,60,1,2711,2,2,,0
0,74,0,16,0,0,,0
1,52,0,0.145932,0,1,12916,0
1,85,1,239,0,0,,0
0,67,0,0.050552,0,0,6250,0
0,53,1,0.713898,0,0,8475,0
0,48,2,0.145909,0,2,2480,0
0,30,0,0.0406,0,0,1600,0
0,38,1,0.138414,0,0,4500,1
1,29,0,0.468863,0,0,18000,0
0,53,0,0.284075,0,1,2178,3
1,35,0,0.328483,0,0,2748,0
1,24,1,963,0,0,,0
0,56,0,0.371053,0,0,4179,1
0,54,0,0.356978,0,0,7358,3
0,65,0,0.404555,0,0,3687,1
1,24,0,0.008375,0,0,1790,0
1,63,0,0.544985,0,3,4645,1
1,80,0,0.682457,1,1,4200,0
1,42,1,0.075712,0,0,1650,3
1,43,1,1.289642,0,0,3600,1
0,64,0,0.426606,0,0,12500,0
0,26,0,268,0,0,,0
0,31,0,0.394914,0,0,5937,0
0,66,0,0.18981,0,0,7575,0
0,45,0,0.788857,0,0,3840,2
0,56,0,0.447931,0,0,6500,0
0,72,0,197,0,0,,0
0,68,0,8,0,0,,0
0,41,0,0.238621,0,0,3800,3
1,31,0,0.49567,1,1,1500,3
1,44,4,0.445234,0,0,4500,3
0,71,0,0.607252,0,0,7500,0
0,54,2,0.713391,0,0,9416,0
0,45,0,0.334611,0,0,6000,3
0,63,0,0.575489,0,0,11186,0
0,57,0,0.052689,0,0,18333,0
0,46,0,0.320375,0,0,9800,0
0,64,1,598,0,0,,0
0,39,0,0.730438,0,0,2900,0
0,44,0,3,0,0,,0
0,51,0,0.588051,0,0,8000,3
0,61,0,1595,0,1,,5
0,60,0,0.308477,0,0,4800,1
0,49,0,0.761316,0,0,5500,3
0,23,0,0,0,0,898,0
0,65,1,0.430642,0,0,4000,0
0,40,0,0.225124,0,0,8079,1
0,80,0,83,0,0,,0
0,48,1,0.368797,0,0,2800,0
0,61,0,0.380327,0,0,3120,0
0,55,0,3443,0,0,,0
1,58,1,0.005485,1,0,5833,0
0,36,0,0.17218,0,0,6196,3
0,49,0,0.18817,0,0,16500,1
1,62,0,0.033651,0,1,14917,0
1,33,0,0.153938,0,0,2500,0
0,61,0,0.370326,0,0,5000,0
0,54,0,19,0,0,,0
1,54,4,0.540071,2,3,6500,2
1,72,0,30,0,0,,
1,61,1,0.467365,0,0,1240,0
0,48,0,0.227591,0,0,3000,0
0,60,0,1565,0,0,,3
0,60,0,0.608565,0,0,6000,2
0,51,0,0.000387,0,0,7750,0
1,58,0,0.119129,0,0,5833,0
0,42,0,0.276564,0,0,6775,0
1,36,2,424,3,0,,
0,32,0,0.56286,0,0,5384,0
0,45,0,0.880731,0,0,2900,0
0,66,1,0.204633,0,0,6000,0
0,30,0,0.490001,0,0,6750,2
0,53,0,1378,0,0,,0
1,26,1,0.040938,1,1,2515,0
0,34,0,0.131672,0,0,6500,0
0,63,0,0.297438,0,0,4800,0
0,52,1,966,0,0,,0
0,38,0,0.099393,0,0,15000,5
0,61,0,2234,0,0,,0
0,37,0,0.379498,0,0,2750,0
0,36,0,0.311173,0,0,2496,0
0,70,0,89,0,0,,0
0,57,0,0.08204,0,0,6764,0
0,24,0,344,0,0,,0
0,44,0,1835,0,1,,0
0,30,0,0.259239,0,0,5600,3
1,50,0,0.087478,1,1,9830,0
0,40,0,0.382809,0,0,2000,1
0,32,1,229,0,0,0,0
0,63,0,0.425396,0,0,11741,0
0,31,0,0.367453,0,0,2500,1
0,46,2,0.395505,0,0,6540,0
1,37,0,0,0,0,,0
0,61,0,0.297768,0,0,18500,1
0,49,0,4520,0,0,,
0,46,1,0.071325,0,4,9000,0
0,62,0,24,0,0,,0
1,55,2,0.303256,2,2,3900,0
1,52,0,0.377145,0,0,7166,0
1,52,0,0.098485,6,2,13534,4
